event_count,patient_count,cumulative_patients,cumulative_pct
7377,2,196989,99.69
7378,1,196990,99.69
7384,1,196991,99.69
7388,2,196993,99.69
7390,1,196994,99.69
7391,1,196995,99.69
7395,1,196996,99.69
7396,1,196997,99.69
7399,2,196999,99.7
7401,1,197000,99.7
7404,1,197001,99.7
7407,1,197002,99.7
7410,2,197004,99.7
7416,1,197005,99.7
7418,1,197006,99.7
7422,1,197007,99.7
7427,1,197008,99.7
7428,1,197009,99.7
7431,1,197010,99.7
7433,1,197011,99.7
7434,1,197012,99.7
7437,1,197013,99.7
7438,2,197015,99.7
7441,1,197016,99.7
7446,1,197017,99.7
7453,1,197018,99.7
7458,1,197019,99.71
7477,1,197020,99.71
7480,2,197022,99.71
7483,2,197024,99.71
7484,1,197025,99.71
7490,1,197026,99.71
7493,1,197027,99.71
7494,1,197028,99.71
7497,3,197031,99.71
7506,1,197032,99.71
7514,1,197033,99.71
7516,1,197034,99.71
7517,1,197035,99.71
7519,1,197036,99.71
7520,1,197037,99.71
7533,1,197038,99.72
7537,1,197039,99.72
7539,2,197041,99.72
7545,2,197043,99.72
7548,1,197044,99.72
7551,1,197045,99.72
7556,1,197046,99.72
7557,2,197048,99.72
7559,1,197049,99.72
7563,1,197050,99.72
7564,1,197051,99.72
7568,1,197052,99.72
7569,2,197054,99.72
7574,1,197055,99.72
7581,1,197056,99.72
7582,2,197058,99.73
7584,1,197059,99.73
7591,1,197060,99.73
7592,1,197061,99.73
7598,1,197062,99.73
7603,1,197063,99.73
7604,1,197064,99.73
7612,2,197066,99.73
7614,1,197067,99.73
7620,1,197068,99.73
7621,1,197069,99.73
7629,1,197070,99.73
7646,1,197071,99.73
7654,1,197072,99.73
7655,1,197073,99.73
7656,1,197074,99.73
7658,1,197075,99.73
7661,1,197076,99.73
7669,1,197077,99.73
7674,1,197078,99.74
7677,1,197079,99.74
7680,1,197080,99.74
7686,1,197081,99.74
7692,1,197082,99.74
7694,1,197083,99.74
7706,1,197084,99.74
7709,1,197085,99.74
7723,1,197086,99.74
7732,1,197087,99.74
7745,1,197088,99.74
7747,1,197089,99.74
7757,1,197090,99.74
7761,1,197091,99.74
7763,1,197092,99.74
7770,1,197093,99.74
7772,2,197095,99.74
7774,1,197096,99.74
7776,1,197097,99.74
7778,1,197098,99.75
7782,1,197099,99.75
7785,1,197100,99.75
7789,1,197101,99.75
7790,1,197102,99.75
7791,1,197103,99.75
7794,1,197104,99.75
7796,2,197106,99.75
7808,1,197107,99.75
7811,1,197108,99.75
7822,1,197109,99.75
7830,1,197110,99.75
7832,1,197111,99.75
7848,1,197112,99.75
7849,1,197113,99.75
7852,2,197115,99.75
7855,1,197116,99.75
7857,1,197117,99.76
7860,1,197118,99.76
7864,1,197119,99.76
7865,1,197120,99.76
7868,1,197121,99.76
7870,1,197122,99.76
7871,2,197124,99.76
7877,1,197125,99.76
7897,1,197126,99.76
7898,1,197127,99.76
7901,2,197129,99.76
7903,1,197130,99.76
7905,1,197131,99.76
7908,2,197133,99.76
7911,1,197134,99.76
7921,1,197135,99.76
7925,1,197136,99.76
7932,1,197137,99.77
7934,1,197138,99.77
7940,1,197139,99.77
7943,1,197140,99.77
7948,1,197141,99.77
7949,1,197142,99.77
7951,1,197143,99.77
7954,1,197144,99.77
7966,1,197145,99.77
7974,2,197147,99.77
7986,1,197148,99.77
7987,1,197149,99.77
7993,1,197150,99.77
8002,1,197151,99.77
8007,1,197152,99.77
8010,1,197153,99.77
8013,1,197154,99.77
8014,2,197156,99.77
8019,1,197157,99.78
8021,1,197158,99.78
8022,1,197159,99.78
8026,1,197160,99.78
8040,1,197161,99.78
8048,1,197162,99.78
8049,1,197163,99.78
8053,1,197164,99.78
8054,1,197165,99.78
8056,1,197166,99.78
8064,1,197167,99.78
8068,1,197168,99.78
8076,1,197169,99.78
8082,1,197170,99.78
8083,1,197171,99.78
8090,1,197172,99.78
8099,1,197173,99.78
8103,1,197174,99.78
8109,1,197175,99.78
8114,1,197176,99.78
8116,1,197177,99.79
8118,2,197179,99.79
8134,1,197180,99.79
8136,1,197181,99.79
8147,1,197182,99.79
8148,1,197183,99.79
8151,1,197184,99.79
8157,1,197185,99.79
8162,1,197186,99.79
8163,2,197188,99.79
8164,1,197189,99.79
8178,1,197190,99.79
8183,1,197191,99.79
8190,1,197192,99.79
8191,1,197193,99.79
8202,2,197195,99.79
8206,3,197198,99.8
8212,1,197199,99.8
8213,1,197200,99.8
8218,1,197201,99.8
8223,1,197202,99.8
8225,1,197203,99.8
8229,1,197204,99.8
8239,1,197205,99.8
8246,1,197206,99.8
8249,1,197207,99.8
8257,1,197208,99.8
8260,1,197209,99.8
8265,1,197210,99.8
8267,1,197211,99.8
8269,1,197212,99.8
8274,1,197213,99.8
8278,1,197214,99.8
8284,1,197215,99.8
8288,1,197216,99.81
8299,1,197217,99.81
8300,1,197218,99.81
8305,1,197219,99.81
8311,1,197220,99.81
8312,1,197221,99.81
8325,2,197223,99.81
8331,1,197224,99.81
8336,1,197225,99.81
8341,1,197226,99.81
8347,1,197227,99.81
8349,1,197228,99.81
8357,1,197229,99.81
8362,1,197230,99.81
8369,2,197232,99.81
8375,1,197233,99.81
8379,1,197234,99.81
8382,1,197235,99.81
8383,1,197236,99.82
8388,1,197237,99.82
8391,1,197238,99.82
8400,1,197239,99.82
8418,1,197240,99.82
8419,1,197241,99.82
8422,1,197242,99.82
8435,1,197243,99.82
8449,1,197244,99.82
8457,1,197245,99.82
8465,1,197246,99.82
8477,1,197247,99.82
8490,1,197248,99.82
8495,1,197249,99.82
8497,1,197250,99.82
8507,1,197251,99.82
8519,1,197252,99.82
8537,1,197253,99.82
8545,1,197254,99.82
8547,1,197255,99.82
8563,1,197256,99.83
8567,1,197257,99.83
8571,1,197258,99.83
8574,1,197259,99.83
8578,1,197260,99.83
8581,1,197261,99.83
8583,1,197262,99.83
8592,1,197263,99.83
8596,1,197264,99.83
8598,2,197266,99.83
8624,1,197267,99.83
8633,1,197268,99.83
8648,1,197269,99.83
8657,2,197271,99.83
8669,1,197272,99.83
8675,1,197273,99.83
8689,1,197274,99.83
8692,1,197275,99.84
8702,1,197276,99.84
8711,1,197277,99.84
8717,1,197278,99.84
8723,1,197279,99.84
8741,1,197280,99.84
8744,1,197281,99.84
8749,1,197282,99.84
8751,1,197283,99.84
8767,1,197284,99.84
8773,1,197285,99.84
8785,1,197286,99.84
8790,1,197287,99.84
8792,2,197289,99.84
8795,1,197290,99.84
8799,1,197291,99.84
8801,1,197292,99.84
8802,1,197293,99.84
8815,1,197294,99.84
8838,1,197295,99.85
8839,1,197296,99.85
8841,1,197297,99.85
8857,1,197298,99.85
8859,1,197299,99.85
8869,1,197300,99.85
8875,1,197301,99.85
8888,1,197302,99.85
8889,1,197303,99.85
8932,1,197304,99.85
8935,1,197305,99.85
8946,1,197306,99.85
8948,1,197307,99.85
8949,1,197308,99.85
8950,1,197309,99.85
8956,1,197310,99.85
8968,1,197311,99.85
8972,1,197312,99.85
8978,1,197313,99.85
8994,1,197314,99.85
9005,1,197315,99.86
9010,2,197317,99.86
9019,1,197318,99.86
9044,1,197319,99.86
9058,1,197320,99.86
9073,1,197321,99.86
9075,1,197322,99.86
9088,1,197323,99.86
9111,1,197324,99.86
9121,1,197325,99.86
9123,1,197326,99.86
9141,1,197327,99.86
9170,1,197328,99.86
9171,1,197329,99.86
9179,1,197330,99.86
9193,1,197331,99.86
9196,1,197332,99.86
9209,1,197333,99.86
9210,1,197334,99.86
9212,1,197335,99.87
9215,2,197337,99.87
9224,1,197338,99.87
9245,1,197339,99.87
9254,1,197340,99.87
9268,1,197341,99.87
9271,1,197342,99.87
9280,1,197343,99.87
9298,1,197344,99.87
9306,1,197345,99.87
9332,1,197346,99.87
9339,1,197347,99.87
9340,1,197348,99.87
9342,1,197349,99.87
9344,1,197350,99.87
9351,1,197351,99.87
9358,1,197352,99.87
9368,1,197353,99.87
9378,1,197354,99.88
9384,1,197355,99.88
9399,1,197356,99.88
9400,2,197358,99.88
9409,1,197359,99.88
9416,1,197360,99.88
9434,1,197361,99.88
9437,1,197362,99.88
9447,1,197363,99.88
9450,1,197364,99.88
9453,1,197365,99.88
9454,1,197366,99.88
9456,1,197367,99.88
9493,1,197368,99.88
9509,1,197369,99.88
9514,2,197371,99.88
9523,1,197372,99.88
9531,1,197373,99.88
9532,1,197374,99.89
9543,1,197375,99.89
9550,2,197377,99.89
9553,1,197378,99.89
9565,1,197379,99.89
9574,1,197380,99.89
9582,1,197381,99.89
9591,1,197382,99.89
9603,1,197383,99.89
9614,1,197384,99.89
9624,1,197385,99.89
9650,1,197386,99.89
9651,1,197387,99.89
9653,1,197388,99.89
9666,1,197389,99.89
9682,1,197390,99.89
9709,1,197391,99.89
9716,1,197392,99.89
9732,1,197393,99.89
9765,1,197394,99.9
9772,1,197395,99.9
9778,1,197396,99.9
9784,1,197397,99.9
9790,1,197398,99.9
9791,1,197399,99.9
9794,1,197400,99.9
9801,1,197401,99.9
9811,1,197402,99.9
9812,1,197403,99.9
9814,2,197405,99.9
9827,1,197406,99.9
9829,1,197407,99.9
9899,1,197408,99.9
9901,1,197409,99.9
9911,1,197410,99.9
9925,1,197411,99.9
9928,1,197412,99.9
9973,1,197413,99.9
9991,1,197414,99.91
10000,1,197415,99.91
10005,1,197416,99.91
10010,1,197417,99.91
10076,1,197418,99.91
10078,1,197419,99.91
10079,1,197420,99.91
10081,1,197421,99.91
10099,1,197422,99.91
10101,1,197423,99.91
10107,1,197424,99.91
10110,1,197425,99.91
10114,1,197426,99.91
10117,1,197427,99.91
10118,1,197428,99.91
10123,1,197429,99.91
10124,1,197430,99.91
10134,1,197431,99.91
10139,1,197432,99.91
10167,1,197433,99.91
10178,1,197434,99.92
10200,1,197435,99.92
10211,1,197436,99.92
10227,1,197437,99.92
10231,1,197438,99.92
10234,1,197439,99.92
10245,1,197440,99.92
10276,1,197441,99.92
10284,1,197442,99.92
10314,1,197443,99.92
10322,1,197444,99.92
10336,1,197445,99.92
10339,1,197446,99.92
10449,1,197447,99.92
10526,1,197448,99.92
10542,1,197449,99.92
10590,1,197450,99.92
10597,1,197451,99.92
10633,1,197452,99.92
10635,1,197453,99.93
10644,1,197454,99.93
10708,2,197456,99.93
10748,1,197457,99.93
10796,1,197458,99.93
10841,1,197459,99.93
10843,1,197460,99.93
10863,1,197461,99.93
10876,1,197462,99.93
10904,1,197463,99.93
10906,1,197464,99.93
10916,1,197465,99.93
10952,1,197466,99.93
10956,1,197467,99.93
10965,1,197468,99.93
10973,1,197469,99.93
10997,1,197470,99.93
11013,1,197471,99.93
11113,1,197472,99.93
11117,1,197473,99.94
11120,1,197474,99.94
11131,1,197475,99.94
11147,1,197476,99.94
11170,1,197477,99.94
11222,1,197478,99.94
11244,1,197479,99.94
11254,1,197480,99.94
11264,1,197481,99.94
11270,1,197482,99.94
11280,1,197483,99.94
11281,1,197484,99.94
11347,1,197485,99.94
11369,1,197486,99.94
11423,1,197487,99.94
11455,1,197488,99.94
11456,1,197489,99.94
11460,1,197490,99.94
11463,1,197491,99.94
11502,1,197492,99.94
11511,1,197493,99.95
11537,1,197494,99.95
11561,1,197495,99.95
11563,2,197497,99.95
11579,1,197498,99.95
11640,1,197499,99.95
11737,1,197500,99.95
11749,1,197501,99.95
11755,1,197502,99.95
11849,1,197503,99.95
11897,1,197504,99.95
11901,1,197505,99.95
11909,1,197506,99.95
11987,1,197507,99.95
12044,1,197508,99.95
12054,1,197509,99.95
12072,1,197510,99.95
12099,1,197511,99.95
12123,1,197512,99.95
12124,1,197513,99.96
12130,1,197514,99.96
12134,1,197515,99.96
12177,1,197516,99.96
12230,1,197517,99.96
12309,1,197518,99.96
12335,1,197519,99.96
12353,1,197520,99.96
12379,1,197521,99.96
12433,1,197522,99.96
12446,1,197523,99.96
12503,1,197524,99.96
12516,1,197525,99.96
12629,1,197526,99.96
12638,2,197528,99.96
12642,1,197529,99.96
12645,1,197530,99.96
12675,1,197531,99.96
12736,1,197532,99.97
12774,1,197533,99.97
12775,1,197534,99.97
12797,1,197535,99.97
12920,1,197536,99.97
12942,1,197537,99.97
12993,1,197538,99.97
13024,1,197539,99.97
13047,1,197540,99.97
13074,1,197541,99.97
13151,1,197542,99.97
13196,1,197543,99.97
13220,1,197544,99.97
13223,1,197545,99.97
13261,1,197546,99.97
13563,1,197547,99.97
13580,1,197548,99.97
13614,1,197549,99.97
13884,1,197550,99.97
13885,1,197551,99.97
14077,1,197552,99.98
14079,1,197553,99.98
14101,1,197554,99.98
14253,1,197555,99.98
14272,1,197556,99.98
14375,2,197558,99.98
14432,1,197559,99.98
14556,1,197560,99.98
14601,1,197561,99.98
14966,1,197562,99.98
15034,1,197563,99.98
15303,1,197564,99.98
15376,1,197565,99.98
15463,1,197566,99.98
15513,1,197567,99.98
15569,1,197568,99.98
15630,1,197569,99.98
15679,1,197570,99.98
15781,1,197571,99.98
15818,1,197572,99.99
15865,1,197573,99.99
15880,1,197574,99.99
15884,1,197575,99.99
16040,1,197576,99.99
16222,1,197577,99.99
16383,1,197578,99.99
16469,1,197579,99.99
16692,1,197580,99.99
16717,1,197581,99.99
16804,1,197582,99.99
16865,1,197583,99.99
16940,1,197584,99.99
16941,1,197585,99.99
17234,1,197586,99.99
17252,1,197587,99.99
17423,1,197588,99.99
17866,1,197589,99.99
18256,1,197590,99.99
18422,1,197591,99.99
18607,1,197592,100.0
18775,1,197593,100.0
19121,1,197594,100.0
19326,1,197595,100.0
19392,1,197596,100.0
20061,1,197597,100.0
22218,1,197598,100.0
27371,1,197599,100.0
29211,1,197600,100.0
31438,1,197601,100.0
